시점,구분별,경기실적SBHI,내수판매SBHI,영업이익실적 SBHI,자금사정SBHI,고용수준실적SBHI,선행종합지수,경제심리지수,KOSPI
2017.09,의료용물질및의약품,93.2,93.7,89.8,86.4,95.5,110.1,98.9,2394.47
2017.09,고무제품및플라스틱제품,91.6,91.3,86.3,83.8,96.6,110.1,98.9,2394.47
2017.09,비금속광물제품,90.9,93.9,87.2,85.4,93.0,110.1,98.9,2394.47
2017.09,1차금속,87.7,83.9,83.1,84.1,97.1,110.1,98.9,2394.47
2017.09,금속가공제품 기계및가구제외,84.4,81.6,77.5,78.8,95.2,110.1,98.9,2394.47
2017.09,전자부품컴퓨터영상음향및통신장비,90.2,88.7,88.2,83.1,97.9,110.1,98.9,2394.47
2017.09,의료정밀광학기기및시계,85.8,95.5,86.5,85.0,93.3,110.1,98.9,2394.47
2017.09,전기장비,88.5,86.0,80.0,79.1,96.6,110.1,98.9,2394.47
2017.09,기타기계및장비,89.1,84.9,81.9,84.9,103.7,110.1,98.9,2394.47
2017.09,자동차및트레일러,95.8,95.2,88.7,79.4,98.5,110.1,98.9,2394.47
2017.09,기타운송장비,73.2,70.7,69.7,69.5,107.6,110.1,98.9,2394.47
2017.09,가구,85.4,84.5,77.3,69.2,92.7,110.1,98.9,2394.47
2017.09,기타제품,83.3,84.9,80.2,78.7,89.5,110.1,98.9,2394.47
2017.09,비제조업,89.5,88.7,86.3,81.1,93.3,110.1,98.9,2394.47
2017.09,건설업,82.7,81.1,79.3,77.9,93.1,110.1,98.9,2394.47
2017.09,도매 및 소매업,92.5,91.9,89.1,81.1,93.6,110.1,98.9,2394.47
2017.09,운수업,91.0,90.5,86.4,80.9,89.8,110.1,98.9,2394.47
2017.09,숙박 및 음식점업,84.1,84.1,84.4,79.5,96.2,110.1,98.9,2394.47
2017.09,출판영상방송통신 및 정보서비스업,94.4,93.4,88.8,90.2,94.9,110.1,98.9,2394.47
2017.09,부동산업 및 임대업,83.6,86.4,82.2,84.5,97.0,110.1,98.9,2394.47
2017.09,전문과학 및 기술서비스업,84.7,85.8,83.5,79.3,88.4,110.1,98.9,2394.47
2017.09,사업시설관리 및 사업지원서비스업,91.1,90.7,90.0,86.0,94.3,110.1,98.9,2394.47
2017.09,교육서비스업,83.9,80.8,81.9,83.7,98.2,110.1,98.9,2394.47
2017.09,예술스포츠 및 여가관련서비스업,94.7,95.1,94.8,90.2,86.1,110.1,98.9,2394.47
2017.09,수리 및 기타개인서비스업,89.0,88.1,86.5,83.0,90.0,110.1,98.9,2394.47
2017.1,전산업,80.3,78.7,76.8,77.7,95.7,110.4,102.0,2523.43
2017.1,식료품,92.8,89.6,85.7,82.9,85.9,110.4,102.0,2523.43
2017.1,음료,88.6,80.3,85.6,84.9,90.2,110.4,102.0,2523.43
2017.1,섬유제품 의복제외,81.9,84.0,75.3,77.7,90.2,110.4,102.0,2523.43
2017.1,의복의복악세서리및모피제품,73.5,76.8,72.5,72.0,98.6,110.4,102.0,2523.43
2017.1,가죽가방및신발,79.2,78.9,75.6,71.6,105.0,110.4,102.0,2523.43
2017.1,목재및나무제품 가구제외,74.4,71.1,66.7,72.2,91.1,110.4,102.0,2523.43
2017.1,펄프종이및종이제품,75.1,75.8,64.2,69.1,91.2,110.4,102.0,2523.43
2017.1,인쇄및기록매체복제업,77.4,73.2,69.5,73.0,97.1,110.4,102.0,2523.43
2017.1,화학물질및화학제품 의약품제외,81.8,81.0,,83.3,92.0,110.4,102.0,2523.43
2017.1,의료용물질및의약품,94.9,94.9,89.2,84.1,93.7,110.4,102.0,2523.43
2017.1,고무제품및플라스틱제품,83.8,80.2,77.8,78.1,96.6,110.4,102.0,2523.43
2017.1,비금속광물제품,85.8,87.5,81.9,87.3,90.0,110.4,102.0,2523.43
2017.1,1차금속,82.2,76.8,76.7,84.5,96.4,110.4,102.0,2523.43
2017.1,금속가공제품 기계및가구제외,73.0,72.2,68.8,73.6,98.1,110.4,102.0,2523.43
2017.1,전자부품컴퓨터영상음향및통신장비,81.2,78.0,81.1,80.5,102.9,110.4,102.0,2523.43
2017.1,의료정밀광학기기및시계,82.0,78.3,75.3,82.9,96.3,110.4,102.0,2523.43
2017.1,전기장비,87.6,81.9,79.9,77.0,92.1,110.4,102.0,2523.43
2017.1,기타기계및장비,78.8,76.3,75.0,77.5,106.2,110.4,102.0,2523.43
2017.1,자동차및트레일러,75.7,73.2,71.9,70.3,102.2,110.4,102.0,2523.43
2017.1,기타운송장비,60.1,60.2,58.1,62.2,102.4,110.4,102.0,2523.43
2017.1,가구,70.8,74.0,70.0,74.0,96.9,110.4,102.0,2523.43
2017.1,기타제품,83.7,84.7,72.5,79.0,91.2,110.4,102.0,2523.43
2017.1,비제조업,80.4,79.1,77.9,77.9,94.4,110.4,102.0,2523.43
2017.1,건설업,85.0,82.5,80.2,80.1,95.9,110.4,102.0,2523.43
2017.1,도매 및 소매업,75.7,74.4,73.6,74.9,94.0,110.4,102.0,2523.43
2017.1,운수업,88.4,87.4,85.3,81.9,92.5,110.4,102.0,2523.43
2017.1,숙박 및 음식점업,78.4,80.3,75.8,75.9,95.6,110.4,102.0,2523.43
2017.1,출판영상방송통신 및 정보서비스업,89.7,89.2,89.2,85.6,95.1,110.4,102.0,2523.43
2017.1,부동산업 및 임대업,83.9,87.7,89.5,86.8,100.4,110.4,102.0,2523.43
2017.1,전문과학 및 기술서비스업,86.9,84.5,84.5,80.2,92.2,110.4,102.0,2523.43
2017.1,사업시설관리 및 사업지원서비스업,91.2,89.3,88.3,88.1,94.0,110.4,102.0,2523.43
2017.1,교육서비스업,77.1,77.1,75.7,75.5,97.5,110.4,102.0,2523.43
2017.1,예술스포츠 및 여가관련서비스업,88.0,88.2,81.9,79.3,90.8,110.4,102.0,2523.43
2017.1,수리 및 기타개인서비스업,79.6,78.5,77.6,76.3,89.7,110.4,102.0,2523.43
2017.11,전산업,86.6,84.9,81.6,81.0,94.8,110.7,102.0,2476.37
2017.11,식료품,82.2,81.4,76.3,76.9,86.6,110.7,102.0,2476.37
2017.11,음료,88.8,91.1,88.9,84.4,90.3,110.7,102.0,2476.37
2017.11,섬유제품 의복제외,83.8,77.3,77.5,76.8,85.2,110.7,102.0,2476.37
2017.11,의복의복악세서리및모피제품,82.1,82.1,76.6,76.6,101.4,110.7,102.0,2476.37
2017.11,가죽가방및신발,77.6,70.8,72.5,73.8,105.9,110.7,102.0,2476.37
2017.11,목재및나무제품 가구제외,96.5,95.3,84.7,85.9,90.5,110.7,102.0,2476.37
2017.11,펄프종이및종이제품,86.6,88.1,79.3,75.1,85.2,110.7,102.0,2476.37
2017.11,인쇄및기록매체복제업,97.8,96.9,90.7,85.9,94.3,110.7,102.0,2476.37
2017.11,화학물질및화학제품 의약품제외,91.7,88.0,,83.0,95.8,110.7,102.0,2476.37
2017.11,의료용물질및의약품,91.2,92.2,92.6,86.7,99.4,110.7,102.0,2476.37
2017.11,고무제품및플라스틱제품,82.7,83.6,80.4,82.2,95.2,110.7,102.0,2476.37
2017.11,비금속광물제품,96.7,99.0,91.9,89.6,90.6,110.7,102.0,2476.37
2017.11,1차금속,91.5,88.0,84.4,86.7,93.0,110.7,102.0,2476.37
2017.11,금속가공제품 기계및가구제외,88.5,83.6,81.1,81.1,100.5,110.7,102.0,2476.37
2017.11,전자부품컴퓨터영상음향및통신장비,89.3,86.8,87.9,81.9,105.4,110.7,102.0,2476.37
2017.11,의료정밀광학기기및시계,82.4,84.6,83.0,83.8,97.9,110.7,102.0,2476.37
2017.11,전기장비,81.0,81.8,77.5,76.7,96.4,110.7,102.0,2476.37
2017.11,기타기계및장비,86.6,86.6,80.5,85.4,100.6,110.7,102.0,2476.37
2017.11,자동차및트레일러,85.7,84.2,77.0,76.4,97.0,110.7,102.0,2476.37
2017.11,기타운송장비,67.0,72.6,58.4,59.9,106.3,110.7,102.0,2476.37
2017.11,가구,81.9,83.6,80.2,75.2,94.0,110.7,102.0,2476.37
2017.11,기타제품,82.5,82.5,74.9,75.5,92.5,110.7,102.0,2476.37
2017.11,비제조업,86.9,84.8,82.3,81.0,93.5,110.7,102.0,2476.37
2017.11,건설업,82.4,79.5,78.3,77.3,95.6,110.7,102.0,2476.37
2017.11,도매 및 소매업,88.5,85.9,82.6,81.2,92.6,110.7,102.0,2476.37
2017.11,운수업,86.1,87.5,81.3,81.6,91.0,110.7,102.0,2476.37
2017.11,숙박 및 음식점업,79.9,79.5,78.6,80.0,95.1,110.7,102.0,2476.37
2017.11,출판영상방송통신 및 정보서비스업,91.3,91.9,88.5,84.8,95.2,110.7,102.0,2476.37
2017.11,부동산업 및 임대업,84.1,84.3,84.4,84.6,96.1,110.7,102.0,2476.37
2017.11,전문과학 및 기술서비스업,88.3,86.9,84.3,84.2,92.1,110.7,102.0,2476.37
2017.11,사업시설관리 및 사업지원서비스업,91.6,91.1,89.2,87.5,93.7,110.7,102.0,2476.37
2017.11,교육서비스업,80.3,77.3,82.3,78.4,96.8,110.7,102.0,2476.37
2017.11,예술스포츠 및 여가관련서비스업,81.0,77.3,77.4,76.0,90.8,110.7,102.0,2476.37
2017.11,수리 및 기타개인서비스업,93.4,92.5,91.4,89.2,92.0,110.7,102.0,2476.37
2017.12,전산업,85.2,85.0,81.3,79.4,95.5,110.8,101.7,2467.49
2017.12,식료품,87.4,84.3,80.1,82.6,92.0,110.8,101.7,2467.49
2017.12,음료,98.3,96.8,91.7,85.1,94.2,110.8,101.7,2467.49
2017.12,섬유제품 의복제외,70.4,66.2,69.5,72.7,87.9,110.8,101.7,2467.49
2017.12,의복의복악세서리및모피제품,83.3,85.3,80.0,80.9,99.6,110.8,101.7,2467.49
2017.12,가죽가방및신발,83.1,84.0,79.6,78.4,108.2,110.8,101.7,2467.49
2017.12,목재및나무제품 가구제외,76.6,77.9,77.1,76.6,89.0,110.8,101.7,2467.49
2017.12,펄프종이및종이제품,80.0,79.1,68.4,75.2,90.0,110.8,101.7,2467.49
2017.12,인쇄및기록매체복제업,100.0,97.2,95.0,91.3,90.0,110.8,101.7,2467.49
2017.12,화학물질및화학제품 의약품제외,87.8,87.1,,82.6,92.5,110.8,101.7,2467.49
2017.12,의료용물질및의약품,97.9,99.6,99.6,89.0,100.4,110.8,101.7,2467.49
2017.12,고무제품및플라스틱제품,76.2,74.9,69.8,79.7,96.8,110.8,101.7,2467.49
2017.12,비금속광물제품,89.4,87.4,86.8,86.8,96.1,110.8,101.7,2467.49
2017.12,1차금속,87.6,87.5,83.0,83.7,98.6,110.8,101.7,2467.49
2017.12,금속가공제품 기계및가구제외,79.1,79.1,77.4,79.8,96.7,110.8,101.7,2467.49
2017.12,전자부품컴퓨터영상음향및통신장비,89.9,91.0,88.3,85.4,105.6,110.8,101.7,2467.49
2017.12,의료정밀광학기기및시계,95.7,92.0,89.3,88.2,102.1,110.8,101.7,2467.49
2017.12,전기장비,87.0,87.5,84.4,79.6,96.6,110.8,101.7,2467.49
2017.12,기타기계및장비,84.3,84.4,80.1,76.3,102.5,110.8,101.7,2467.49
2017.12,자동차및트레일러,80.4,83.9,80.4,75.4,96.0,110.8,101.7,2467.49
2017.12,기타운송장비,73.8,70.7,66.2,65.5,109.8,110.8,101.7,2467.49
2017.12,가구,87.7,91.8,83.6,76.2,91.1,110.8,101.7,2467.49
2017.12,기타제품,83.6,82.8,75.8,78.4,89.6,110.8,101.7,2467.49
2017.12,비제조업,86.2,86.2,82.3,79.1,94.2,110.8,101.7,2467.49
2017.12,건설업,87.2,89.0,80.9,77.7,97.4,110.8,101.7,2467.49
2017.12,도매 및 소매업,85.1,84.3,81.3,77.9,93.3,110.8,101.7,2467.49
2017.12,운수업,84.4,83.0,80.0,78.8,88.9,110.8,101.7,2467.49
2017.12,숙박 및 음식점업,90.9,91.4,87.0,81.6,96.0,110.8,101.7,2467.49
2017.12,출판영상방송통신 및 정보서비스업,92.1,93.6,92.2,88.1,92.3,110.8,101.7,2467.49
2017.12,부동산업 및 임대업,78.3,79.6,78.3,81.4,97.9,110.8,101.7,2467.49
2017.12,전문과학 및 기술서비스업,89.9,90.6,87.5,82.4,93.2,110.8,101.7,2467.49
2017.12,사업시설관리 및 사업지원서비스업,88.7,88.3,86.9,83.6,94.9,110.8,101.7,2467.49
2017.12,교육서비스업,84.4,82.3,84.4,80.4,92.3,110.8,101.7,2467.49
2017.12,예술스포츠 및 여가관련서비스업,65.7,67.5,62.4,66.9,94.8,110.8,101.7,2467.49
2017.12,수리 및 기타개인서비스업,89.4,88.4,85.6,82.0,95.3,110.8,101.7,2467.49
2018.01,전산업,78.1,77.7,74.2,75.7,95.0,111.2,99.4,2566.46
2018.01,식료품,84.2,83.8,79.6,81.0,98.2,111.2,99.4,2566.46
2018.01,음료,94.2,93.5,89.9,81.2,97.8,111.2,99.4,2566.46
2018.01,섬유제품 의복제외,64.8,56.9,64.2,66.2,92.1,111.2,99.4,2566.46
2018.01,의복의복악세서리및모피제품,71.5,73.2,68.7,65.6,102.7,111.2,99.4,2566.46
2018.01,가죽가방및신발,70.7,69.9,65.4,67.7,109.0,111.2,99.4,2566.46
2018.01,목재및나무제품 가구제외,77.7,70.7,71.4,73.4,84.9,111.2,99.4,2566.46
2018.01,펄프종이및종이제품,81.9,74.1,72.2,74.8,87.3,111.2,99.4,2566.46
2018.01,인쇄및기록매체복제업,86.4,89.9,83.9,79.5,103.7,111.2,99.4,2566.46
2018.01,화학물질및화학제품 의약품제외,85.2,85.2,,81.7,93.3,111.2,99.4,2566.46
2018.01,의료용물질및의약품,94.2,93.8,94.2,87.5,96.7,111.2,99.4,2566.46
2018.01,고무제품및플라스틱제품,78.2,79.6,71.4,76.7,100.0,111.2,99.4,2566.46
2018.01,비금속광물제품,65.7,67.7,64.8,78.0,98.5,111.2,99.4,2566.46
2018.01,1차금속,86.2,86.1,80.9,80.4,96.7,111.2,99.4,2566.46
2018.01,금속가공제품 기계및가구제외,73.7,70.9,69.0,74.8,102.1,111.2,99.4,2566.46
2018.01,전자부품컴퓨터영상음향및통신장비,85.3,88.3,79.3,78.7,97.9,111.2,99.4,2566.46
2018.01,의료정밀광학기기및시계,86.1,87.7,81.8,86.2,99.3,111.2,99.4,2566.46
2018.01,전기장비,88.2,85.5,77.2,78.3,96.0,111.2,99.4,2566.46
2018.01,기타기계및장비,76.7,75.4,72.4,76.8,103.1,111.2,99.4,2566.46
2018.01,자동차및트레일러,72.9,70.6,69.8,69.5,100.0,111.2,99.4,2566.46
2018.01,기타운송장비,59.2,60.7,54.5,56.6,106.2,111.2,99.4,2566.46
2018.01,가구,80.0,80.8,79.3,77.7,92.2,111.2,99.4,2566.46
2018.01,기타제품,81.3,77.8,73.7,75.3,95.0,111.2,99.4,2566.46
2018.01,비제조업,77.8,77.8,74.7,75.3,92.3,111.2,99.4,2566.46
2018.01,건설업,71.3,69.6,69.5,73.0,97.1,111.2,99.4,2566.46
2018.01,도매 및 소매업,80.1,80.8,75.8,76.1,90.0,111.2,99.4,2566.46
2018.01,운수업,75.2,74.0,73.7,73.2,87.1,111.2,99.4,2566.46
2018.01,숙박 및 음식점업,67.5,67.7,65.7,65.4,96.5,111.2,99.4,2566.46
2018.01,출판영상방송통신 및 정보서비스업,89.9,88.9,88.0,81.8,92.9,111.2,99.4,2566.46
2018.01,부동산업 및 임대업,75.3,80.1,77.6,84.1,91.8,111.2,99.4,2566.46
2018.01,전문과학 및 기술서비스업,82.0,82.7,80.1,78.0,93.0,111.2,99.4,2566.46
2018.01,사업시설관리 및 사업지원서비스업,78.9,78.1,75.4,76.8,97.6,111.2,99.4,2566.46
2018.01,교육서비스업,91.9,93.1,88.7,85.6,96.2,111.2,99.4,2566.46
2018.01,예술스포츠 및 여가관련서비스업,68.3,68.0,65.5,72.5,94.4,111.2,99.4,2566.46
2018.01,수리 및 기타개인서비스업,79.4,76.8,73.9,72.1,93.1,111.2,99.4,2566.46
2018.02,전산업,75.1,74.5,72.5,72.9,97.7,111.5,101.0,2427.36
2018.02,식료품,85.8,85.5,83.8,79.0,94.0,111.5,101.0,2427.36
2018.02,음료,93.8,92.4,92.4,81.5,97.1,111.5,101.0,2427.36
2018.02,섬유제품 의복제외,71.3,63.3,65.0,65.6,91.5,111.5,101.0,2427.36
2018.02,의복의복악세서리및모피제품,66.3,69.3,69.3,70.1,98.3,111.5,101.0,2427.36
2018.02,가죽가방및신발,61.6,61.0,60.7,62.7,105.5,111.5,101.0,2427.36
2018.02,목재및나무제품 가구제외,63.0,62.6,60.2,64.7,93.3,111.5,101.0,2427.36
2018.02,펄프종이및종이제품,73.2,70.7,67.7,68.9,91.9,111.5,101.0,2427.36
2018.02,인쇄및기록매체복제업,75.9,72.5,71.3,77.2,100.9,111.5,101.0,2427.36
2018.02,화학물질및화학제품 의약품제외,77.9,79.1,,77.4,96.4,111.5,101.0,2427.36
2018.02,의료용물질및의약품,93.0,95.9,98.0,90.6,99.0,111.5,101.0,2427.36
2018.02,고무제품및플라스틱제품,75.4,72.0,67.1,73.3,98.7,111.5,101.0,2427.36
2018.02,비금속광물제품,67.4,71.4,69.4,74.5,101.2,111.5,101.0,2427.36
2018.02,1차금속,83.7,82.1,76.6,82.0,94.5,111.5,101.0,2427.36
2018.02,금속가공제품 기계및가구제외,73.3,69.2,67.5,74.0,104.8,111.5,101.0,2427.36
2018.02,전자부품컴퓨터영상음향및통신장비,77.8,77.2,75.8,71.2,101.5,111.5,101.0,2427.36
2018.02,의료정밀광학기기및시계,84.6,85.4,84.7,83.1,99.3,111.5,101.0,2427.36
2018.02,전기장비,75.3,78.9,70.3,78.2,100.0,111.5,101.0,2427.36
2018.02,기타기계및장비,74.9,76.6,71.6,76.7,105.7,111.5,101.0,2427.36
2018.02,자동차및트레일러,67.9,68.3,67.9,72.4,99.5,111.5,101.0,2427.36
2018.02,기타운송장비,58.0,57.8,56.1,55.3,105.8,111.5,101.0,2427.36
2018.02,가구,78.5,81.7,71.7,69.3,94.6,111.5,101.0,2427.36
2018.02,기타제품,77.2,78.1,68.0,73.8,96.9,111.5,101.0,2427.36
2018.02,비제조업,75.1,74.4,73.2,71.6,96.2,111.5,101.0,2427.36
2018.02,건설업,68.7,69.4,67.7,66.1,99.6,111.5,101.0,2427.36
2018.02,도매 및 소매업,76.8,75.7,74.5,72.1,96.2,111.5,101.0,2427.36
2018.02,운수업,73.6,72.9,71.9,71.6,89.9,111.5,101.0,2427.36
2018.02,숙박 및 음식점업,67.9,67.5,68.5,67.9,97.8,111.5,101.0,2427.36
2018.02,출판영상방송통신 및 정보서비스업,87.5,86.0,84.5,84.4,92.1,111.5,101.0,2427.36
2018.02,부동산업 및 임대업,75.1,74.4,73.9,76.6,96.1,111.5,101.0,2427.36
2018.02,전문과학 및 기술서비스업,79.2,76.6,77.5,76.7,93.9,111.5,101.0,2427.36
2018.02,사업시설관리 및 사업지원서비스업,79.4,79.7,76.0,77.0,97.7,111.5,101.0,2427.36
2018.02,교육서비스업,76.4,77.6,77.0,74.3,96.1,111.5,101.0,2427.36
2018.02,예술스포츠 및 여가관련서비스업,72.3,72.1,69.7,72.7,94.5,111.5,101.0,2427.36
2018.02,수리 및 기타개인서비스업,73.5,72.3,68.6,67.2,92.5,111.5,101.0,2427.36
2018.03,전산업,85.7,86.0,81.0,78.0,95.5,111.8,97.9,2445.85
2018.03,식료품,87.8,91.2,87.0,87.4,94.2,111.8,97.9,2445.85
2018.03,음료,94.2,94.2,100.0,89.9,100.0,111.8,97.9,2445.85
2018.03,섬유제품 의복제외,82.6,76.8,72.0,74.3,94.7,111.8,97.9,2445.85
2018.03,의복의복악세서리및모피제품,81.9,84.2,73.7,71.6,102.6,111.8,97.9,2445.85
2018.03,가죽가방및신발,82.1,81.6,75.9,74.5,106.3,111.8,97.9,2445.85
2018.03,목재및나무제품 가구제외,77.1,80.2,76.6,73.7,90.7,111.8,97.9,2445.85
2018.03,펄프종이및종이제품,79.5,79.3,76.9,76.7,89.2,111.8,97.9,2445.85
2018.03,인쇄및기록매체복제업,90.2,85.2,82.5,78.4,96.6,111.8,97.9,2445.85
2018.03,화학물질및화학제품 의약품제외,90.0,91.7,,84.4,95.8,111.8,97.9,2445.85
2018.03,의료용물질및의약품,93.8,94.2,98.8,92.8,96.2,111.8,97.9,2445.85
2018.03,고무제품및플라스틱제품,89.5,87.6,82.5,79.7,96.7,111.8,97.9,2445.85
2018.03,비금속광물제품,89.6,94.8,85.6,84.8,91.4,111.8,97.9,2445.85
2018.03,1차금속,87.7,85.6,84.6,77.3,93.5,111.8,97.9,2445.85
2018.03,금속가공제품 기계및가구제외,85.2,86.7,82.3,77.7,100.9,111.8,97.9,2445.85
2018.03,전자부품컴퓨터영상음향및통신장비,83.4,84.8,78.9,76.3,104.4,111.8,97.9,2445.85
2018.03,의료정밀광학기기및시계,90.1,89.3,85.2,87.3,98.6,111.8,97.9,2445.85
2018.03,전기장비,82.6,81.4,76.4,77.7,95.5,111.8,97.9,2445.85
2018.03,기타기계및장비,79.1,79.6,76.7,73.6,101.7,111.8,97.9,2445.85
2018.03,자동차및트레일러,81.2,86.1,77.5,72.8,96.3,111.8,97.9,2445.85
2018.03,기타운송장비,69.8,75.8,65.3,66.7,104.8,111.8,97.9,2445.85
2018.03,가구,84.4,86.1,76.0,75.1,97.0,111.8,97.9,2445.85
2018.03,기타제품,86.4,87.1,78.8,81.3,92.3,111.8,97.9,2445.85
2018.03,비제조업,86.6,86.5,81.5,78.0,93.9,111.8,97.9,2445.85
2018.03,건설업,81.8,80.7,76.8,74.2,95.8,111.8,97.9,2445.85
2018.03,도매 및 소매업,89.9,89.6,83.3,78.3,92.4,111.8,97.9,2445.85
2018.03,운수업,83.7,83.9,81.4,79.1,89.3,111.8,97.9,2445.85
2018.03,숙박 및 음식점업,73.3,78.7,72.0,71.3,103.9,111.8,97.9,2445.85
2018.03,출판영상방송통신 및 정보서비스업,93.0,93.8,90.3,89.3,94.0,111.8,97.9,2445.85
2018.03,부동산업 및 임대업,84.5,83.1,81.3,84.4,94.9,111.8,97.9,2445.85
2018.03,전문과학 및 기술서비스업,83.8,84.2,81.5,80.4,95.6,111.8,97.9,2445.85
2018.03,사업시설관리 및 사업지원서비스업,89.1,87.7,84.5,84.6,96.2,111.8,97.9,2445.85
2018.03,교육서비스업,89.4,88.8,88.0,81.6,94.3,111.8,97.9,2445.85
2018.03,예술스포츠 및 여가관련서비스업,101.3,104.3,99.8,94.8,92.4,111.8,97.9,2445.85
2018.03,수리 및 기타개인서비스업,73.5,74.2,72.4,67.1,93.0,111.8,97.9,2445.85
2018.04,전산업,86.6,86.0,83.3,80.5,95.0,111.8,99.6,2515.38
2018.04,식료품,88.1,91.4,83.5,85.1,91.3,111.8,99.6,2515.38
2018.04,음료,99.4,98.7,97.2,88.7,97.1,111.8,99.6,2515.38
2018.04,섬유제품 의복제외,82.8,86.7,80.4,74.3,92.5,111.8,99.6,2515.38
2018.04,의복의복악세서리및모피제품,84.3,84.5,80.6,77.0,99.7,111.8,99.6,2515.38
2018.04,가죽가방및신발,92.0,87.7,84.6,80.0,102.9,111.8,99.6,2515.38
2018.04,목재및나무제품 가구제외,87.6,88.8,77.2,73.7,89.1,111.8,99.6,2515.38
2018.04,펄프종이및종이제품,78.9,80.3,75.1,80.8,88.3,111.8,99.6,2515.38
2018.04,인쇄및기록매체복제업,86.2,84.1,83.2,76.8,101.2,111.8,99.6,2515.38
2018.04,화학물질및화학제품 의약품제외,90.1,91.8,,86.6,92.3,111.8,99.6,2515.38
2018.04,의료용물질및의약품,102.1,97.9,99.7,96.5,94.3,111.8,99.6,2515.38
2018.04,고무제품및플라스틱제품,81.1,84.0,77.0,76.9,97.6,111.8,99.6,2515.38
2018.04,비금속광물제품,102.2,104.4,95.9,91.4,88.9,111.8,99.6,2515.38
2018.04,1차금속,88.9,84.7,86.2,75.3,96.6,111.8,99.6,2515.38
2018.04,금속가공제품 기계및가구제외,89.7,88.7,86.6,82.6,97.1,111.8,99.6,2515.38
2018.04,전자부품컴퓨터영상음향및통신장비,91.8,91.8,87.2,82.1,99.9,111.8,99.6,2515.38
2018.04,의료정밀광학기기및시계,88.8,89.4,89.0,88.1,98.0,111.8,99.6,2515.38
2018.04,전기장비,79.5,82.5,80.8,76.5,98.6,111.8,99.6,2515.38
2018.04,기타기계및장비,85.4,80.9,78.0,79.2,101.4,111.8,99.6,2515.38
2018.04,자동차및트레일러,91.4,89.8,83.3,82.5,94.6,111.8,99.6,2515.38
2018.04,기타운송장비,68.8,73.6,66.0,60.2,98.2,111.8,99.6,2515.38
2018.04,가구,77.2,77.2,73.2,77.3,103.8,111.8,99.6,2515.38
2018.04,기타제품,79.6,82.1,75.4,72.8,99.2,111.8,99.6,2515.38
2018.04,비제조업,86.5,85.5,83.8,80.5,93.8,111.8,99.6,2515.38
2018.04,건설업,85.4,85.9,81.2,77.1,95.2,111.8,99.6,2515.38
2018.04,도매 및 소매업,86.9,85.0,85.4,81.6,93.2,111.8,99.6,2515.38
2018.04,운수업,87.0,86.2,84.9,82.8,91.6,111.8,99.6,2515.38
2018.04,숙박 및 음식점업,83.6,82.2,73.1,74.2,94.4,111.8,99.6,2515.38
2018.04,출판영상방송통신 및 정보서비스업,93.3,92.6,90.6,87.3,95.2,111.8,99.6,2515.38
2018.04,부동산업 및 임대업,84.3,83.7,83.9,86.5,95.4,111.8,99.6,2515.38
2018.04,전문과학 및 기술서비스업,86.8,87.1,82.7,77.8,94.1,111.8,99.6,2515.38
2018.04,사업시설관리 및 사업지원서비스업,86.2,85.0,84.3,82.1,91.7,111.8,99.6,2515.38
2018.04,교육서비스업,83.7,83.7,82.0,75.1,97.3,111.8,99.6,2515.38
2018.04,예술스포츠 및 여가관련서비스업,96.5,95.1,92.9,85.8,94.2,111.8,99.6,2515.38
2018.04,수리 및 기타개인서비스업,80.6,81.2,78.5,78.1,93.4,111.8,99.6,2515.38
2018.05,전산업,86.3,85.1,80.4,79.1,96.6,112.1,101.7,2423.01
2018.05,식료품,88.5,86.9,86.2,84.8,93.2,112.1,101.7,2423.01
2018.05,음료,107.2,105.8,102.2,99.4,90.0,112.1,101.7,2423.01
2018.05,섬유제품 의복제외,81.2,77.2,72.2,71.3,85.3,112.1,101.7,2423.01
2018.05,의복의복악세서리및모피제품,77.2,77.4,76.3,72.0,99.0,112.1,101.7,2423.01
2018.05,가죽가방및신발,92.6,89.7,80.0,77.4,99.4,112.1,101.7,2423.01
2018.05,목재및나무제품 가구제외,86.0,80.0,76.7,77.3,97.7,112.1,101.7,2423.01
2018.05,펄프종이및종이제품,82.8,79.9,80.6,76.3,89.7,112.1,101.7,2423.01
2018.05,인쇄및기록매체복제업,85.2,82.8,80.5,80.6,95.6,112.1,101.7,2423.01
2018.05,화학물질및화학제품 의약품제외,91.4,90.0,,85.9,98.5,112.1,101.7,2423.01
2018.05,의료용물질및의약품,95.7,101.7,90.1,89.1,96.7,112.1,101.7,2423.01
2018.05,고무제품및플라스틱제품,81.6,76.7,72.2,74.9,98.1,112.1,101.7,2423.01
2018.05,비금속광물제품,88.3,94.8,86.6,86.1,92.1,112.1,101.7,2423.01
2018.05,1차금속,91.2,90.0,81.4,86.5,98.1,112.1,101.7,2423.01
2018.05,금속가공제품 기계및가구제외,94.6,92.5,85.3,82.6,96.6,112.1,101.7,2423.01
